Dataset,method,Experiment,Accuracy
16_rice,datawig,5,0.5787 ± 0.0000
16_rice,datawig,6,0.5787 ± 0.0000
16_rice,datawig,7,0.5774 ± 0.0000
16_rice,datawig,8,0.5459 ± 0.0000
16_rice,datawig,9,0.5669 ± 0.0000
16_rice,datawig,10,0.5407 ± 0.0000
16_rice,datawig,11,0.5525 ± 0.0000
16_rice,datawig,12,0.5984 ± 0.0000
16_rice,datawig,13,0.5919 ± 0.0000
16_rice,datawig,14,0.5446 ± 0.0000
16_rice,datawig,15,0.5459 ± 0.0000
16_rice,datawig,16,0.5669 ± 0.0000
16_rice,datawig,17,0.5577 ± 0.0000
16_rice,datawig,18,0.5945 ± 0.0000
16_rice,datawig,19,0.5512 ± 0.0000
16_rice,datawig,20,0.4409 ± 0.0000
16_rice,datawig,21,0.5591 ± 0.0000
16_rice,datawig,22,0.5669 ± 0.0000
16_rice,datawig,23,0.5748 ± 0.0000
16_rice,datawig,24,0.5696 ± 0.0000
16_rice,datawig,25,0.5617 ± 0.0000
16_rice,datawig,26,0.5735 ± 0.0000
16_rice,datawig,27,0.5407 ± 0.0000
16_rice,datawig,28,0.5591 ± 0.0000
16_rice,datawig,29,0.5748 ± 0.0000
16_rice,datawig,30,0.5499 ± 0.0000
16_rice,11_all(dynamic+datawig+zero+knn),1,0.8304 ± 0.1567
16_rice,11_all(dynamic+datawig+zero+knn),2,0.8263 ± 0.1525
16_rice,11_all(dynamic+datawig+zero+knn),3,0.8264 ± 0.1556
16_rice,11_all(dynamic+datawig+zero+knn),4,0.8266 ± 0.1581
16_rice,11_all(dynamic+datawig+zero+knn),5,0.8268 ± 0.1569
16_rice,11_all(dynamic+datawig+zero+knn),6,0.8273 ± 0.1572
16_rice,11_all(dynamic+datawig+zero+knn),7,0.8268 ± 0.1574
16_rice,11_all(dynamic+datawig+zero+knn),8,0.8273 ± 0.1560
16_rice,11_all(dynamic+datawig+zero+knn),9,0.8294 ± 0.1560
16_rice,11_all(dynamic+datawig+zero+knn),10,0.8302 ± 0.1561
16_rice,11_all(dynamic+datawig+zero+knn),11,0.8305 ± 0.1563
16_rice,11_all(dynamic+datawig+zero+knn),12,0.8300 ± 0.1584
16_rice,11_all(dynamic+datawig+zero+knn),13,0.8293 ± 0.1593
16_rice,11_all(dynamic+datawig+zero+knn),14,0.8290 ± 0.1583
16_rice,11_all(dynamic+datawig+zero+knn),15,0.8295 ± 0.1585
16_rice,11_all(dynamic+datawig+zero+knn),16,0.8293 ± 0.1585
16_rice,11_all(dynamic+datawig+zero+knn),17,0.8293 ± 0.1585
16_rice,11_all(dynamic+datawig+zero+knn),18,0.8288 ± 0.1593
16_rice,11_all(dynamic+datawig+zero+knn),19,0.8297 ± 0.1590
16_rice,11_all(dynamic+datawig+zero+knn),20,0.8296 ± 0.1586
16_rice,11_all(dynamic+datawig+zero+knn),21,0.8291 ± 0.1587
16_rice,11_all(dynamic+datawig+zero+knn),22,0.8293 ± 0.1587
16_rice,11_all(dynamic+datawig+zero+knn),23,0.8292 ± 0.1584
16_rice,11_all(dynamic+datawig+zero+knn),24,0.8291 ± 0.1585
16_rice,11_all(dynamic+datawig+zero+knn),25,0.8288 ± 0.1586
16_rice,11_all(dynamic+datawig+zero+knn),26,0.8292 ± 0.1586
16_rice,11_all(dynamic+datawig+zero+knn),27,0.8295 ± 0.1583
16_rice,11_all(dynamic+datawig+zero+knn),28,0.8296 ± 0.1583
16_rice,11_all(dynamic+datawig+zero+knn),29,0.8290 ± 0.1587
16_rice,11_all(dynamic+datawig+zero+knn),30,0.8293 ± 0.1587
