Dataset,method,Experiment,Accuracy
9_abalone,9_datawig+zero+knn.py,30,0.3104 ± 0.0146
9_abalone,10_dynamic+zero+knn,1,0.6946 ± 0.0248
9_abalone,10_dynamic+zero+knn,2,0.6962 ± 0.0187
9_abalone,10_dynamic+zero+knn,3,0.6878 ± 0.0224
9_abalone,10_dynamic+zero+knn,4,0.6884 ± 0.0194
9_abalone,10_dynamic+zero+knn,5,0.6868 ± 0.0180
9_abalone,10_dynamic+zero+knn,6,0.6840 ± 0.0181
9_abalone,10_dynamic+zero+knn,7,0.6868 ± 0.0183
9_abalone,10_dynamic+zero+knn,8,0.6864 ± 0.0172
9_abalone,10_dynamic+zero+knn,9,0.6880 ± 0.0169
9_abalone,10_dynamic+zero+knn,10,0.6871 ± 0.0166
9_abalone,10_dynamic+zero+knn,11,0.6888 ± 0.0167
9_abalone,10_dynamic+zero+knn,12,0.6877 ± 0.0164
9_abalone,10_dynamic+zero+knn,13,0.6887 ± 0.0164
9_abalone,10_dynamic+zero+knn,14,0.6889 ± 0.0163
9_abalone,10_dynamic+zero+knn,15,0.6878 ± 0.0165
9_abalone,10_dynamic+zero+knn,16,0.6879 ± 0.0160
9_abalone,10_dynamic+zero+knn,17,0.6878 ± 0.0156
9_abalone,10_dynamic+zero+knn,18,0.6874 ± 0.0156
9_abalone,10_dynamic+zero+knn,19,0.6873 ± 0.0153
9_abalone,10_dynamic+zero+knn,20,0.6869 ± 0.0153
9_abalone,10_dynamic+zero+knn,21,0.6870 ± 0.0150
9_abalone,10_dynamic+zero+knn,22,0.6861 ± 0.0153
9_abalone,10_dynamic+zero+knn,23,0.6857 ± 0.0151
9_abalone,10_dynamic+zero+knn,24,0.6851 ± 0.0151
9_abalone,10_dynamic+zero+knn,25,0.6850 ± 0.0151
9_abalone,10_dynamic+zero+knn,26,0.6847 ± 0.0152
9_abalone,10_dynamic+zero+knn,27,0.6850 ± 0.0151
9_abalone,10_dynamic+zero+knn,28,0.6853 ± 0.0149
9_abalone,10_dynamic+zero+knn,29,0.6855 ± 0.0148
9_abalone,10_dynamic+zero+knn,30,0.6850 ± 0.0148
9_abalone,11_all(dynamic+datawig+zero+knn),1,0.6983 ± 0.0227
9_abalone,11_all(dynamic+datawig+zero+knn),2,0.6972 ± 0.0189
9_abalone,11_all(dynamic+datawig+zero+knn),3,0.6891 ± 0.0223
9_abalone,11_all(dynamic+datawig+zero+knn),4,0.6865 ± 0.0203
9_abalone,11_all(dynamic+datawig+zero+knn),5,0.6845 ± 0.0198
9_abalone,11_all(dynamic+datawig+zero+knn),6,0.6821 ± 0.0191
9_abalone,11_all(dynamic+datawig+zero+knn),7,0.6848 ± 0.0189
